#AIRPORTS,JFK;LAX;ORD;DFW;DEN;SFO;SEA;LAS;MCO;EWR;CLT;PHX;IAH;MIA;BOS;MSP;FLL;DTW;PHL;LGA;BWI;SLC;SAN;DCA;IAD;MDW;TPA;PDX;STL;HNL;AUS;BNA;OAK;MSY;RDU;SJC;SMF;SNA;PIT;CVG;CMH;IND;MCI;BDL;BUF;OMA;ONT;ANC;ABQ;TUS
IAH,AUS,867,929
AUS,PDX,869,1183
SJC,IAH,869,1070
SFO,MCO,871,1027
TUS,ONT,871,938
PDX,SMF,873,1261
SLC,DFW,873,1156
OAK,MCI,875,1366
ANC,IAD,876,1050
BWI,MCI,876,1296
AUS,CLT,877,1252
SAN,CVG,877,1148
SEA,LAX,877,1403
STL,JFK,877,1364
FLL,CVG,878,1130
JFK,FLL,879,1445
SFO,EWR,879,1305
ORD,DEN,880,1119
ORD,CVG,880,1341
ONT,MDW,881,1414
SMF,STL,881,1176
DTW,BNA,882,1434
AUS,IAH,883,1481
OAK,SJC,883,1346
RDU,CMH,884,1338
TPA,MSY,884,1308
CVG,CMH,886,1073
IAD,MCI,886,1474
PHX,MSY,886,1422
EWR,IAH,887,1259
IND,CVG,887,1331
IAH,OAK,888,1235
PDX,SJC,890,971
SAN,ORD,890,1078
SEA,PHL,892,1320
BUF,FLL,893,1054
JFK,EWR,893,1432
ONT,MSP,893,1331
SLC,LAX,893,1410
IND,CMH,894,1107
LGA,LAS,894,1052
MDW,CVG,894,1179
MSY,IAH,895,1381
SLC,CMH,895,1092
SLC,JFK,895,980
BWI,MCO,897,1294
DCA,SMF,897,1351
LAX,ORD,897,1219
CVG,SMF,898,1313
SFO,MCI,898,1281
SMF,CVG,898,1432
LAS,HNL,899,1097
PHX,ONT,900,972
EWR,BDL,902,1257
IND,ONT,903,1403
AUS,STL,905,1281
IAD,STL,905,1333
RDU,DCA,906,1298
HNL,MIA,907,1248
JFK,TUS,907,1285
LAS,BDL,907,1052
DCA,TUS,908,1291
HNL,ABQ,908,1275
MCO,MDW,908,1459
IND,ONT,909,1422
LAX,SFO,910,1005
SAN,HNL,910,1345
TPA,ORD,911,1099
MCI,PIT,913,1294
BUF,SAN,914,1371
MIA,AUS,914,1031
LAS,TUS,916,1028
PIT,MSP,916,1508
SAN,MSY,916,1187
PDX,SAN,917,1158
IAH,MSY,925,1175
OAK,TPA,925,1334
LAS,SFO,929,1519
BUF,MIA,930,1443
CVG,SEA,930,1027
CLT,SFO,932,1082
TUS,SJC,933,1326
FLL,BUF,935,1230
HNL,PIT,935,1471
SFO,PHL,935,1299
JFK,SLC,938,1071
MDW,PIT,939,1329
MCO,FLL,940,1390
RDU,DFW,940,1486
STL,LAS,940,1107
CMH,AUS,941,1148
PDX,AUS,945,1344
PHX,MSY,946,1016
CLT,IND,947,1317
IAH,RDU,948,1546
DEN,IAH,949,1209
EWR,MSP,949,1323
MSY,BWI,949,1148
BNA,DFW,950,1346
PDX,IAD,950,1373
SMF,RDU,950,1369
SMF,RDU,951,1130
DEN,CVG,952,1332
PHX,BOS,952,1302
DEN,BNA,953,1538
PHX,PHL,953,1545
SLC,CMH,953,1226
AUS,PDX,954,1037
DFW,OAK,954,1392
TUS,HNL,954,1229
CVG,BOS,955,1236
ONT,LGA,955,1319
DFW,SFO,959,1214
HNL,IND,959,1482
CMH,DTW,960,1213
JFK,BWI,960,1237
BOS,BWI,961,1233
IAH,CLT,961,1123
LGA,SFO,961,1366
JFK,CVG,963,1506
DEN,DCA,964,1124
LGA,PIT,964,1530
MSP,PHL,968,1147
SMF,SAN,969,1549
BDL,DTW,970,1453
LAS,OAK,970,1468
BUF,HNL,971,1060
SLC,TPA,971,1376
JFK,DCA,976,1393
CMH,LAX,978,1369
SMF,RDU,978,1203
AUS,DEN,980,1304
MCI,FLL,980,1258
HNL,DCA,981,1528
PIT,FLL,982,1397
MSP,PIT,983,1244
ANC,MCI,985,1232
SAN,DTW,985,1229
MSY,LAS,986,1430
SJC,BNA,986,1325
MSY,SFO,988,1049
AUS,SNA,989,1467
DFW,BOS,990,1191
TUS,MIA,990,1484
LAX,RDU,991,1427
DTW,DEN,993,1403
IAH,EWR,993,1204
SAN,MDW,993,1405
PHX,PHL,994,1213
ANC,HNL,996,1413
CMH,HNL,996,1593
AUS,DEN,997,1107
PDX,SMF,997,1454
SEA,EWR,997,1448
ABQ,TUS,998,1448
SEA,ANC,998,1593
BOS,SEA,1000,1160
MIA,HNL,1002,1318
ONT,DFW,1006,1224
SJC,DCA,1006,1424
ANC,AUS,1007,1158
SEA,ONT,1007,1566
SAN,MIA,1008,1535
BNA,HNL,1009,1488
MCI,ANC,1011,1520
SJC,HNL,1011,1516
TPA,IAH,1011,1340
BNA,IAH,1012,1116
MCO,DCA,1012,1433
OMA,IND,1012,1522
BUF,ABQ,1013,1565
CMH,IAD,1014,1100
ONT,DTW,1016,1254
BUF,MSP,1017,1553
IAD,OAK,1019,1238
MSY,HNL,1019,1527
JFK,OAK,1021,1102
DEN,BWI,1023,1373
MCO,MSP,1023,1518
DTW,SMF,1024,1169
LAS,ONT,1024,1595
PIT,IAD,1024,1547
IND,CVG,1027,1460
MSY,CLT,1028,1304
MCI,SAN,1030,1464
RDU,IAD,1031,1119
CVG,DTW,1032,1545
STL,DFW,1032,1170
DEN,DCA,1034,1595
ONT,OAK,1036,1518
BDL,MSY,1037,1260
JFK,AUS,1037,1185
