#AIRPORTS,JFK;LAX;ORD;DFW;DEN;SFO;SEA;LAS;MCO;EWR;CLT;PHX;IAH;MIA;BOS;MSP;FLL;DTW;PHL;LGA;BWI;SLC;SAN;DCA;IAD;MDW;TPA;PDX;STL;HNL
DEN,DFW,1300,1737
LAX,DCA,1301,1757
MIA,MSP,1301,1627
JFK,LGA,1302,1660
DFW,EWR,1304,1817
STL,HNL,1304,1379
DTW,TPA,1305,1403
SLC,MIA,1305,1701
DEN,IAH,1306,1895
PHL,LAS,1307,1377
TPA,DTW,1307,1648
DFW,LGA,1309,1906
FLL,STL,1309,1481
TPA,LGA,1312,1535
EWR,PHX,1314,1639
DTW,PHL,1315,1525
PDX,MSP,1315,1641
TPA,CLT,1316,1464
IAD,DFW,1318,1649
BOS,PHX,1319,1694
MSP,BOS,1319,1542
PHX,DCA,1320,1756
PHX,DEN,1323,1646
MDW,LGA,1324,1621
SFO,BOS,1324,1428
PDX,LGA,1326,1768
BWI,SEA,1329,1878
HNL,DCA,1329,1579
PHX,CLT,1329,1811
SEA,ORD,1330,1587
DTW,PHL,1336,1716
HNL,IAH,1343,1731
LGA,BOS,1344,1486
TPA,PHX,1344,1820
DTW,PDX,1346,1841
SFO,DTW,1346,1792
TPA,CLT,1346,1508
DTW,EWR,1348,1906
DFW,LAX,1349,1449
MDW,TPA,1349,1552
SAN,LAS,1350,1753
SLC,PDX,1354,1418
DCA,LAS,1357,1811
LGA,DFW,1359,1857
SLC,LAX,1359,1720
PHL,SLC,1360,1445
EWR,DCA,1361,1784
SLC,FLL,1364,1527
STL,DCA,1364,1941
EWR,DFW,1365,1835
SLC,LGA,1366,1480
STL,DFW,1368,1883
DCA,IAD,1371,1813
TPA,BWI,1371,1612
PHL,LAS,1373,1874
DCA,ORD,1374,1951
MSP,PHX,1376,1895
DTW,DEN,1382,1617
LGA,MDW,1384,1718
DCA,PDX,1385,1467
DFW,SFO,1385,1533
HNL,MDW,1385,1484
DCA,SEA,1386,1604
HNL,TPA,1386,1835
IAH,LAS,1386,1520
LGA,MSP,1388,1511
HNL,BOS,1389,1775
SLC,LGA,1390,1911
DFW,DCA,1392,1871
PHL,LAX,1392,1719
STL,CLT,1392,1830
MCO,SFO,1393,1604
SEA,HNL,1393,1986
IAH,LGA,1394,1760
MIA,DFW,1395,1936
PDX,BOS,1396,1593
DCA,IAD,1398,1899
ORD,SAN,1399,1515
BWI,IAH,1402,1866
MSP,IAD,1405,1676
DTW,LGA,1408,1958
SLC,LAS,1408,1810
LAS,BOS,1411,1654
TPA,SLC,1411,1793
SLC,SFO,1412,1874
BWI,IAD,1415,1941
JFK,SEA,1415,1666
PDX,SAN,1415,1982
PHX,BOS,1416,1735
SLC,BWI,1416,1856
EWR,STL,1417,1569
MCO,HNL,1419,1995
IAD,HNL,1422,1968
TPA,DEN,1423,1808
JFK,CLT,1425,1902
SFO,PHL,1425,1648
EWR,MDW,1427,1523
SLC,PHL,1433,1534
TPA,PHX,1435,1629
BWI,PDX,1440,1626
LAX,TPA,1440,1765
TPA,DCA,1443,2030
DCA,SLC,1445,1831
DEN,PDX,1445,1582
IAH,EWR,1445,1838
ORD,PDX,1446,1543
EWR,LAX,1448,1662
IAH,HNL,1448,1535
SAN,BOS,1448,1537
MIA,BOS,1450,1758
BWI,CLT,1453,1883
DEN,LGA,1453,1852
MDW,DCA,1453,1784
BOS,LAS,1461,1656
DFW,BWI,1462,1640
DTW,PDX,1465,1737
HNL,MIA,1465,1972
LGA,BOS,1465,1719
ORD,IAH,1467,1655
BWI,SFO,1468,1953
STL,MDW,1469,2027
DEN,IAD,1471,1684
MCO,BOS,1476,1991
CLT,DEN,1478,2061
EWR,DCA,1478,1679
DTW,LGA,1479,1798
SAN,HNL,1479,1874
BWI,JFK,1485,1718
IAH,SFO,1485,1998
EWR,PHL,1486,1641
MIA,PHX,1488,1668
HNL,DTW,1489,1723
MSP,CLT,1490,2051
LAX,SEA,1492,1716
PHL,SAN,1496,1940
LGA,IAH,1499,1645
ORD,DCA,1500,1563
SEA,DFW,1502,1953
SAN,LAS,1505,1933
STL,MDW,1507,1850
DTW,TPA,1508,2071
MCO,PHL,1508,1652
PHX,MIA,1509,1911
JFK,EWR,1511,1610
SAN,SFO,1513,1624
BWI,EWR,1517,1637
EWR,BWI,1519,1843
DEN,IAH,1520,1697
PHX,TPA,1520,2031
PHX,DEN,1521,1987
BWI,MDW,1522,2010
PHX,MIA,1522,1877
LAX,HNL,1524,1917
SFO,DCA,1524,1724
JFK,PHX,1527,1988
SAN,LGA,1528,1605
TPA,CLT,1529,1646
SFO,SEA,1532,1703
DEN,SLC,1533,2130
LGA,PHX,1533,1813
SEA,LAX,1536,1994
CLT,LAS,1537,1918
JFK,LGA,1538,1855
MIA,FLL,1538,1921
FLL,SAN,1540,2014
LAS,IAD,1540,2065
SEA,PDX,1542,1774
SFO,DCA,1543,1993
SLC,DEN,1544,2083
DEN,ORD,1545,1609
PDX,DEN,1546,1783
FLL,LAX,1548,2049
EWR,DEN,1550,1737
PDX,LAS,1551,2028
LGA,MIA,1555,1625
EWR,IAD,1565,1723
CLT,DTW,1566,2019
JFK,ORD,1569,2135
DEN,TPA,1571,2064
MIA,JFK,1571,2024
STL,PHL,1572,1861
BWI,DCA,1573,1893
BOS,ORD,1574,2169
LAX,MCO,1578,2088
MDW,ORD,1582,1790
MIA,DFW,1585,1895
MIA,MDW,1585,1950
SEA,IAH,1586,1683
DTW,SEA,1590,1875
MCO,DFW,1595,2094
MCO,LAX,1596,1769
JFK,IAD,1597,1678
STL,ORD,1600,1858
PHX,DTW,1601,2079
LGA,TPA,1602,1797
CLT,SAN,1603,2070
LGA,SAN,1607,2084
FLL,PHL,1608,1880
BWI,IAH,1610,2193
LGA,PHL,1610,1814
SAN,STL,1610,2191
LAX,DEN,1611,1952
PHX,STL,1611,1774
SEA,MSP,1612,1872
MCO,DCA,1619,1957
DEN,JFK,1621,2109
MSP,SEA,1622,1858
DEN,LAS,1624,2082
FLL,MIA,1625,2075
EWR,MDW,1633,1979
FLL,DCA,1633,2164
MSP,PDX,1633,1903
SAN,DCA,1633,1744
SLC,DCA,1635,1743
SAN,LAS,1636,2189
BOS,LAS,1637,1874
SFO,EWR,1637,1791
DFW,ORD,1640,2173
HNL,FLL,1640,2071
MIA,BOS,1641,2019
CLT,SEA,1643,2142
MDW,IAD,1643,2200
DTW,TPA,1644,1992
SEA,MCO,1644,1787
IAH,LAX,1647,2024
ORD,TPA,1647,1821
PDX,ORD,1649,1793
DFW,SFO,1652,1872
IAD,MSP,1654,1800
TPA,DTW,1655,2229
DEN,HNL,1659,2021
MIA,TPA,1659,2121
SLC,DEN,1661,2248
MCO,HNL,1663,1900
SFO,PHX,1663,1852
DCA,MDW,1664,2211
TPA,PHL,1664,1901
JFK,DEN,1665,1878
MIA,MSP,1665,1977
SLC,LGA,1666,1965
PHX,HNL,1667,1845
SLC,MSP,1668,2072
PDX,STL,1672,1920
SFO,SLC,1675,2118
LGA,TPA,1676,2003
LAX,SLC,1677,1893
IAD,TPA,1681,1746
STL,BOS,1682,2156
HNL,SFO,1684,2122
MSP,DCA,1684,2190
MCO,MIA,1685,1890
CLT,LGA,1686,2047
SLC,ORD,1687,1770
FLL,SLC,1688,2029
SFO,LGA,1689,2100
SAN,ORD,1690,1890
SLC,DCA,1692,1927
PHX,SFO,1696,2191
LAS,SFO,1697,1765
IAH,JFK,1698,1838
MIA,LGA,1698,1848
IAD,DCA,1701,2176
LAX,STL,1701,2288
STL,JFK,1703,1875
SLC,STL,1709,2106
DTW,SEA,1714,1852
IAH,DTW,1717,1861
LAX,HNL,1717,2249
LAX,MDW,1719,2176
PHL,SLC,1721,2087
MCO,DEN,1724,2138
MDW,SLC,1733,1917
SAN,DTW,1734,1930
TPA,STL,1736,2151
PHL,DTW,1739,1937
BWI,DTW,1742,2230
MCO,FLL,1743,1943
JFK,BOS,1744,2272
MDW,PHX,1744,2002
EWR,LAX,1746,1862
IAH,TPA,1748,2018
MDW,JFK,1748,2150
FLL,SLC,1753,2163
MDW,DEN,1753,2061
TPA,JFK,1754,1904
JFK,CLT,1755,2250
PHL,HNL,1755,2062
MSP,DFW,1756,2144
ORD,BWI,1757,1817
EWR,MSP,1761,2155
MIA,SEA,1765,1844
IAH,LGA,1766,2046
MIA,DFW,1767,1879
SAN,MIA,1768,2066
STL,SEA,1775,2024
SEA,SFO,1777,2150
DEN,FLL,1780,2303
MIA,LGA,1782,2339
EWR,ORD,1792,2385
DTW,MCO,1794,2068
BOS,ORD,1800,2226
LAS,ORD,1800,1892
PHX,IAH,1804,2029
ORD,SFO,1806,2174
MSP,DFW,1808,2153
DFW,DEN,1809,2196
DTW,DEN,1809,2023
SEA,BOS,1809,2163
MIA,JFK,1811,1916
MDW,FLL,1812,2257
BOS,DTW,1813,2233
IAD,MDW,1815,2414
DEN,IAD,1817,2045
CLT,IAD,1821,2021
BOS,LAS,1822,1886
FLL,IAD,1823,2007
EWR,HNL,1828,2300
DCA,DTW,1829,2313
SLC,SFO,1831,2035
IAD,PHX,1833,2135
IAD,MIA,1835,2025
SAN,LAX,1837,1946
MIA,LGA,1840,2294
HNL,MSP,1843,2122
PDX,SEA,1843,2130
SFO,JFK,1844,1992
FLL,SAN,1845,2286
SEA,SFO,1846,1948
SEA,JFK,1848,1976
PDX,FLL,1859,1942
PDX,LAX,1859,2150
LAS,DFW,1862,2393
LGA,PHX,1862,2238
IAD,MSP,1866,1953
CLT,SLC,1868,2340
LAX,MDW,1868,2270
